chrom	start	end	gene	category	width_kb	fixed_alu	ALU_count	LINE1_count	SVA_count
chr12	131892622	131896622	ULK1	Housekeeping	4.0	0	0	0	0
chr12	132142319	132146319	DDX51	Housekeeping	4.0	0	0	0	0
chr12	132708819	132712819	PGAM5	Housekeeping	4.0	6	0	0	0
chr12	132827143	132831143	GOLGA3	Housekeeping	4.0	4	0	0	0
chr13	19631659	19635659	MPHOSPH8	Housekeeping	4.0	2	0	0	0
chr13	21138119	21142119	SAP18	Housekeeping	4.0	5	0	0	0
chr13	21174658	21178658	MRPL57	Housekeeping	4.0	6	0	0	0
chr13	25299524	25303524	NUP58	Housekeeping	4.0	1	0	0	0
chr13	26220314	26224314	RNF6	Housekeeping	4.0	1	0	0	0
chr13	27169811	27173811	USP12	Housekeeping	4.0	1	0	0	0
chr13	27249362	27253362	RPL21	Housekeeping	4.0	1	0	0	0
chr13	27422619	27426619	GTF3A	Housekeeping	4.0	2	1	0	0
chr13	27618742	27622742	POLR1D	Housekeeping	4.0	0	0	0	0
chr13	29848617	29852617	UBL3	Housekeeping	4.0	0	0	0	0
chr13	30615597	30619597	HMGB1	Housekeeping	4.0	0	0	0	0
chr13	30615693	30619693	USPL1	Housekeeping	4.0	0	0	0	0
chr13	45118510	45122510	GTF2F2	Housekeeping	4.0	3	1	0	0
chr13	45339284	45343284	TPT1	Housekeeping	4.0	4	0	0	0
chr13	46795420	46799420	ESD	Housekeeping	4.0	1	0	0	1
chr13	48035726	48039726	NUDT15	Housekeeping	4.0	3	0	0	0
chr13	48093131	48097131	MED4	Housekeeping	4.0	2	0	0	0
chr13	48230612	48234612	ITM2B	Housekeeping	4.0	0	0	0	0
chr13	52448634	52452634	VPS36	Housekeeping	4.0	3	1	0	0
chr13	52650709	52654709	SUGT1	Housekeeping	4.0	0	0	0	0
chr13	75547439	75551439	COMMD6	Housekeeping	4.0	1	1	0	0
chr13	97951658	97955658	IPO5	Housekeeping	4.0	5	0	0	0
chr13	98575940	98579940	STK24	Housekeeping	4.0	0	0	0	0
chr13	102594958	102598958	TPP2	Housekeeping	4.0	1	0	0	0
chr13	110913069	110917069	ANKRD10	Housekeeping	4.0	0	0	0	0
chr13	113206715	113210715	PCID2	Housekeeping	4.0	0	0	0	0
chr13	113295239	113299239	LAMP1	Housekeeping	4.0	2	0	0	1
chr13	113582721	113586721	TFDP1	Housekeeping	4.0	0	0	0	0
chr13	114232887	114236887	CDC16	Housekeeping	4.0	0	1	0	0
chr14	20459465	20463465	PIP4P1	Housekeeping	4.0	2	0	0	0
chr14	21474960	21478960	RAB2B	Housekeeping	4.0	3	0	0	0
chr14	22587224	22591224	DAD1	Housekeeping	4.0	3	0	0	0
chr14	22596290	22600290	ABHD4	Housekeeping	4.0	3	0	0	0
chr14	23033230	23037230	PSMB5	Housekeeping	4.0	7	0	0	0
chr14	23093505	23097505	C14orf119	Housekeeping	4.0	2	0	0	0
chr14	23296790	23300790	BCL2L2	Housekeeping	4.0	1	0	0	0
chr14	23304833	23308833	BCL2L2-PABPN1	Housekeeping	4.0	2	1	0	0
chr14	23319457	23323457	PABPN1	Housekeeping	4.0	0	1	0	0
chr14	23467679	23471679	NGDN	Housekeeping	4.0	3	0	0	0
chr14	24112195	24116195	DCAF11	Housekeeping	4.0	0	0	0	0
chr14	24134163	24138163	PSME1	Housekeeping	4.0	3	0	0	0
chr14	24145570	24149570	PSME2	Housekeeping	4.0	1	0	0	0
chr14	24211830	24215830	CHMP4A	Housekeeping	4.0	6	0	0	0
chr14	24230352	24234352	NEDD8-MDP1	Housekeeping	4.0	3	0	0	0
chr14	24230367	24234367	NEDD8	Housekeeping	4.0	3	0	0	0
chr14	24297850	24301850	NOP9	Housekeeping	4.0	2	0	0	1
chr14	24427286	24431286	KHNYN	Housekeeping	4.0	0	0	0	0
chr14	31024401	31028401	STRN3	Housekeeping	4.0	2	0	0	0
chr14	31205804	31209804	HECTD1	Housekeeping	4.0	2	0	0	0
chr14	34537704	34541704	EAPP	Housekeeping	4.0	3	0	0	0
chr14	35276633	35280633	PSMA6	Housekeeping	4.0	6	0	0	0
chr14	39173183	39177183	PNN	Housekeeping	4.0	4	0	0	0
chr14	49597164	49601164	RPS29	Housekeeping	4.0	3	0	0	0
chr14	49618626	49622626	RPL36AL	Housekeeping	4.0	1	0	0	1
chr14	50666306	50670306	SAV1	Housekeeping	4.0	0	0	0	0
chr14	51987514	51991514	RTRAF	Housekeeping	4.0	1	0	0	0
chr14	55049647	55053647	MAPK1IP1L	Housekeeping	4.0	2	0	0	0
chr14	55557072	55561072	KTN1	Housekeeping	4.0	2	0	0	0
chr14	58242843	58246843	PSMA3	Housekeeping	4.0	1	1	0	0
chr14	60732742	60736742	MNAT1	Housekeeping	4.0	1	0	0	1
chr14	63541377	63545377	PPP2R5E	Housekeeping	4.0	0	0	0	0
chr14	67358328	67362328	EIF2S1	Housekeeping	4.0	2	0	0	0
chr14	67672820	67676820	VTI1B	Housekeeping	4.0	4	1	0	0
chr14	68794253	68798253	ZFP36L1	Housekeeping	4.0	0	0	0	0
chr14	69151150	69155150	DCAF5	Housekeeping	4.0	0	0	0	0
chr14	69396299	69400299	ERH	Housekeeping	4.0	3	0	0	0
chr14	69609596	69613596	SUSD6	Housekeeping	4.0	1	1	0	0
chr14	73056532	73060532	RBM25	Housekeeping	4.0	4	0	0	1
chr14	73464167	73468167	NUMB	Housekeeping	4.0	2	0	0	0
chr14	74491756	74495756	ISCA2	Housekeeping	4.0	0	0	0	0
chr14	74711144	74715144	FCF1	Housekeeping	4.0	3	0	0	0
chr14	74879891	74883891	DLST	Housekeeping	4.0	4	1	0	0
chr14	75174612	75178612	TMED10	Housekeeping	4.0	2	0	0	1
chr14	77096126	77100126	CIPC	Housekeeping	4.0	1	0	0	0
chr14	77455870	77459870	AHSA1	Housekeeping	4.0	0	0	0	0
chr14	77706071	77710071	SLIRP	Housekeeping	4.0	1	1	0	0
chr14	92119917	92123917	NDUFB1	Housekeeping	4.0	7	0	0	0
chr14	92792305	92796305	GOLGA5	Housekeeping	4.0	2	0	0	0
chr14	93114320	93118320	ITPK1	Housekeeping	4.0	4	0	0	0
chr14	93182923	93186923	MOAP1	Housekeeping	4.0	2	1	0	0
chr14	96499433	96503433	PAPOLA	Housekeeping	4.0	4	0	0	0
chr14	99478889	99482889	SETD3	Housekeeping	4.0	0	0	0	0
chr14	103713730	103717730	ZFYVE21	Housekeeping	4.0	2	0	0	0
chr14	105246533	105250533	BTBD6	Housekeeping	4.0	1	1	0	0
chr15	34099862	34103862	EMC7	Housekeeping	4.0	2	1	0	0
chr15	34223013	34227013	EMC4	Housekeeping	4.0	7	0	0	0
chr15	40037181	40041181	SRP14	Housekeeping	4.0	1	0	0	0
chr15	41406408	41410408	RTF1	Housekeeping	4.0	9	0	0	0
chr15	42206307	42210307	VPS39	Housekeeping	4.0	0	0	0	0
chr15	42271534	42275534	TMEM87A	Housekeeping	4.0	2	0	0	0
chr15	43744394	43748394	PDIA3	Housekeeping	4.0	2	1	0	0
chr15	43775087	43779087	SERF2	Housekeeping	4.0	5	1	0	0
chr15	43822690	43826690	MFAP1	Housekeeping	4.0	9	0	0	0
chr15	44535125	44539125	EIF3J	Housekeeping	4.0	3	0	0	0
chr15	48329011	48333011	DUT	Housekeeping	4.0	3	1	0	0
chr15	48876134	48880134	EID1	Housekeeping	4.0	0	2	0	0
chr15	49044447	49048447	SECISBP2L	Housekeeping	4.0	0	1	0	0
chr15	49153661	49157661	COPS2	Housekeeping	4.0	0	0	0	0
chr15	52567883	52571883	ARPP19	Housekeeping	4.0	5	1	0	0
chr15	55195049	55199049	RSL24D1	Housekeeping	4.0	0	0	0	0
chr15	58931679	58935679	SLTM	Housekeeping	4.0	3	0	1	1
chr15	64092123	64096123	SNX1	Housekeeping	4.0	1	0	0	0
chr15	64092262	64096262	CIAO2A	Housekeeping	4.0	1	0	0	0
chr15	64161134	64165134	PPIB	Housekeeping	4.0	5	0	0	0
chr15	64385748	64389748	TRIP4	Housekeeping	4.0	6	0	0	0
chr15	64701281	64705281	OAZ2	Housekeeping	4.0	1	0	0	0
chr15	65131808	65135808	PDCD7	Housekeeping	4.0	6	0	0	0
chr15	65183342	65187342	CLPX	Housekeeping	4.0	5	0	0	0
chr15	65724054	65728054	RAB11A	Housekeeping	4.0	8	0	0	0
chr15	66522532	66526532	RPL4	Housekeeping	4.0	4	0	0	1
chr15	69450814	69454814	RPLP1	Housekeeping	4.0	3	0	0	0
chr15	73632134	73636134	NPTN	Housekeeping	4.0	2	0	0	0
chr15	74459182	74463182	UBL7	Housekeeping	4.0	4	0	0	0
chr15	74936083	74940083	COX5A	Housekeeping	4.0	6	0	0	0
chr15	75646706	75650706	IMP3	Housekeeping	4.0	0	0	0	0
chr15	77081984	77085984	TSPAN3	Housekeeping	4.0	3	0	0	0
chr15	78808487	78812487	MORF4L1	Housekeeping	4.0	1	0	0	0
chr15	82807628	82811628	WHAMM	Housekeeping	4.0	1	0	0	0
chr15	82984210	82988210	RAMAC	Housekeeping	4.0	5	0	0	0
chr15	83065252	83069252	BTBD1	Housekeeping	4.0	3	0	0	0
chr15	84714460	84718460	SEC11A	Housekeeping	4.0	2	1	0	0
chr15	88465390	88469390	MRPL46	Housekeeping	4.0	1	0	0	0
chr15	89892638	89896638	AP3S2	Housekeeping	4.0	4	0	0	0
chr15	89910882	89914882	ARPIN-AP3S2	Housekeeping	4.0	3	0	0	0
chr15	90232047	90236047	CIB1	Housekeeping	4.0	4	0	0	0
chr15	90263659	90267659	NGRN	Housekeeping	4.0	4	0	0	0
chr15	90527923	90531923	CRTC3	Housekeeping	4.0	3	0	0	0
chr15	90866588	90870588	FURIN	Housekeeping	4.0	1	0	0	0
chr15	101275500	101279500	SELENOS	Housekeeping	4.0	4	0	0	0
chr16	232521	236521	FAM234A	Housekeeping	4.0	10	0	0	0
chr16	369289	373289	MRPL28	Housekeeping	4.0	0	0	0	0
chr16	666100	670100	RHOT2	Housekeeping	4.0	0	0	0	0
chr16	1289444	1293444	UBE2I	Housekeeping	4.0	7	0	0	1
chr16	1349878	1353878	TSR3	Housekeeping	4.0	2	0	0	0
chr16	1825157	1829157	HAGH	Housekeeping	4.0	3	0	0	0
chr16	1957538	1961538	NDUFB10	Housekeeping	4.0	1	1	0	0
chr16	1962841	1966841	RPS2	Housekeeping	4.0	3	0	0	0
chr16	2221580	2225580	E4F1	Housekeeping	4.0	10	0	0	0
chr16	2266397	2270397	RNPS1	Housekeeping	4.0	1	1	0	1
chr16	2535979	2539979	PDPK1	Housekeeping	4.0	4	0	0	0
chr16	2680523	2684523	KCTD5	Housekeeping	4.0	4	2	0	0
chr16	2775289	2779289	ELOB	Housekeeping	4.0	2	1	0	0
chr16	4353607	4357607	PAM16	Housekeeping	4.0	7	0	0	0
chr16	4418494	4422494	CORO7-PAM16	Housekeeping	4.0	9	0	0	0
chr16	4423805	4427805	DNAJA3	Housekeeping	4.0	5	0	0	0
chr16	4614493	4618493	MGRN1	Housekeeping	4.0	5	0	0	0
chr16	4691562	4695562	NUDT16L1	Housekeeping	4.0	0	0	0	0
chr16	10741786	10745786	NUBP1	Housekeeping	4.0	3	0	0	0
chr16	10940468	10944468	DEXI	Housekeeping	4.0	0	0	0	0
chr16	11914082	11918082	GSPT1	Housekeeping	4.0	3	2	0	0
chr16	14630931	14634931	BFAR	Housekeeping	4.0	6	0	0	0
chr16	14831721	14835721	NOMO1	Housekeeping	4.0	3	0	0	0
chr16	14920802	14924802	NPIPA1	Housekeeping	4.0	0	0	0	0
chr16	15092311	15096311	RRN3	Housekeeping	4.0	7	0	0	0
chr16	18788383	18792383	RPS15A	Housekeeping	4.0	4	0	0	0
chr16	19520123	19524123	GDE1	Housekeeping	4.0	3	1	0	0
chr16	21446567	21450567	NPIPB3	Housekeeping	4.0	1	0	0	0
chr16	21595218	21599218	METTL9	Housekeeping	4.0	5	0	0	0
chr16	23519995	23523995	GGA2	Housekeeping	4.0	4	1	0	1
chr16	23555721	23559721	UBFD1	Housekeeping	4.0	3	1	0	0
chr16	23594316	23598316	NDUFAB1	Housekeeping	4.0	6	0	0	0
chr16	25109731	25113731	LCMT1	Housekeeping	4.0	3	0	0	0
chr16	27266772	27270772	NSMCE1	Housekeeping	4.0	2	0	0	0
chr16	28551915	28555915	SGF29	Housekeeping	4.0	6	0	0	0
chr16	28948807	28952807	NFATC2IP	Housekeeping	4.0	6	0	0	1
chr16	29804106	29808106	MAZ	Housekeeping	4.0	0	0	0	0
chr16	29861414	29865414	CDIPT	Housekeeping	4.0	2	0	0	1
chr16	29938885	29942885	TMEM219	Housekeeping	4.0	8	0	0	0
chr16	30353308	30357308	CD2BP2	Housekeeping	4.0	0	0	0	0
chr16	30368494	30372494	TBC1D10B	Housekeeping	4.0	0	1	0	1
chr16	30428030	30432030	DCTPP1	Housekeeping	4.0	3	0	0	0
chr16	30524821	30528821	ZNF768	Housekeeping	4.0	1	0	0	0
chr16	30656431	30660431	FBRS	Housekeeping	4.0	2	0	0	0
chr16	30892302	30896302	BCL7C	Housekeeping	4.0	0	0	0	0
chr16	31093980	31097980	VKORC1	Housekeeping	4.0	8	0	0	0
chr16	46971674	46975674	DNAJA2	Housekeeping	4.0	2	0	0	0
chr16	48242300	48246300	LONP2	Housekeeping	4.0	2	0	0	0
chr16	48618148	48622148	N4BP1	Housekeeping	4.0	6	0	0	0
chr16	56450199	56454199	NUDT21	Housekeeping	4.0	1	0	0	0
chr16	56930142	56934142	HERPUD1	Housekeeping	4.0	1	0	0	0
chr16	57243259	57247259	ARL2BP	Housekeeping	4.0	4	0	0	0
chr16	57460660	57464660	POLR2C	Housekeeping	4.0	1	0	0	0
chr16	57997546	58001546	USB1	Housekeeping	4.0	0	0	0	0
chr16	58196106	58200106	CSNK2A2	Housekeeping	4.0	1	0	0	0
chr16	66749609	66753609	DYNC1LI2	Housekeeping	4.0	1	0	0	0
chr16	66932423	66936423	CIAO2B	Housekeeping	4.0	2	0	0	0
chr16	67190155	67194155	E2F4	Housekeeping	4.0	3	0	0	0
chr16	67225103	67229103	TMEM208	Housekeeping	4.0	0	1	0	0
chr16	67479181	67483181	ATP6V0D1	Housekeeping	4.0	2	0	0	0
chr16	67804560	67808560	RANBP10	Housekeeping	4.0	4	1	0	0
chr16	67840320	67844320	THAP11	Housekeeping	4.0	3	0	0	0
chr16	67844882	67848882	NUTF2	Housekeeping	4.0	3	0	0	0
chr16	68243304	68247304	PLA2G15	Housekeeping	4.0	2	0	0	0
chr16	69130588	69134588	CHTF8	Housekeeping	4.0	0	0	0	0
chr16	69396402	69400402	CYB5B	Housekeeping	4.0	8	0	0	0
chr16	69752926	69756926	NOB1	Housekeeping	4.0	5	1	0	0
chr16	70344861	70348861	DDX19A	Housekeeping	4.0	9	0	0	0
chr16	72091613	72095613	DHX38	Housekeeping	4.0	2	0	0	0
chr16	74294814	74298814	PSMD7	Housekeeping	4.0	4	0	0	0
chr16	74605144	74609144	GLG1	Housekeeping	4.0	1	0	0	0
chr16	74998173	75002173	WDR59	Housekeeping	4.0	0	0	0	0
chr16	75431503	75435503	CFDP1	Housekeeping	4.0	4	0	0	1
chr16	75564375	75568375	GABARAPL2	Housekeeping	4.0	2	0	0	0
chr16	75645773	75649773	TERF2IP	Housekeeping	4.0	6	1	0	0
chr16	83717311	83721311	HSBP1	Housekeeping	4.0	1	0	0	0
chr16	85009535	85013535	ZDHHC7	Housekeeping	4.0	5	1	0	0
chr16	85797608	85801608	EMC8	Housekeeping	4.0	2	0	0	0
chr16	87381953	87385953	MAP1LC3B	Housekeeping	4.0	6	0	0	0
chr16	88568403	88572403	ZC3H18	Housekeeping	4.0	3	0	0	0
chr16	88809937	88813937	APRT	Housekeeping	4.0	1	0	0	0
chr16	89558677	89562677	RPL13	Housekeeping	4.0	5	0	0	0
chr16	89718400	89722400	ZNF276	Housekeeping	4.0	2	0	0	0
chr16	89871570	89875570	TCF25	Housekeeping	4.0	5	1	0	0
chr17	780353	784353	MRM3	Housekeeping	4.0	4	0	0	0
chr17	995129	999129	TIMM22	Housekeeping	4.0	6	1	0	0
chr17	1461162	1465162	CRK	Housekeeping	4.0	8	0	0	0
chr17	1682867	1686867	PRPF8	Housekeeping	4.0	6	0	0	0
chr17	1827702	1831702	RPA1	Housekeeping	4.0	5	0	0	0
chr17	2040022	2044022	OVCA2	Housekeeping	4.0	1	0	0	0
chr17	2334657	2338657	TSR1	Housekeeping	4.0	0	0	0	0
chr17	3666679	3670679	TAX1BP3	Housekeeping	4.0	3	0	0	0
chr17	3666812	3670812	EMC6	Housekeeping	4.0	3	0	0	0
chr17	3694194	3698194	P2RX5-TAX1BP3	Housekeeping	4.0	2	0	0	0
chr17	4261995	4265995	ANKFY1	Housekeeping	4.0	7	0	0	0
chr17	4364675	4368675	UBE2G1	Housekeeping	4.0	7	0	0	0
chr17	4702337	4706337	PELP1	Housekeeping	4.0	3	0	0	0
chr17	4794144	4798144	PSMB6	Housekeeping	4.0	5	0	0	0
chr17	4938008	4942008	RNF167	Housekeeping	4.0	1	1	0	0
chr17	4938053	4942053	SLC25A11	Housekeeping	4.0	1	1	0	0
chr17	4947061	4951061	PFN1	Housekeeping	4.0	0	0	0	0
chr17	4965817	4969817	SPAG7	Housekeeping	4.0	3	1	0	0
chr17	7010417	7014417	RNASEK	Housekeeping	4.0	2	0	0	0
chr17	7010635	7014635	RNASEK-C17orf49	Housekeeping	4.0	2	0	0	0
chr17	7232517	7236517	DVL2	Housekeeping	4.0	2	0	0	0
chr17	7240449	7244449	GABARAP	Housekeeping	4.0	0	0	0	0
chr17	7250491	7254491	CTDNEP1	Housekeeping	4.0	1	1	0	0
chr17	7402097	7406097	TMEM256	Housekeeping	4.0	2	0	0	1
chr17	7402097	7406097	TMEM256-PLSCR3	Housekeeping	4.0	2	0	0	1
chr17	7561287	7565287	SENP3-EIF4A1	Housekeeping	4.0	0	0	0	0
chr17	7570824	7574824	EIF4A1	Housekeeping	4.0	0	0	0	0
chr17	7612897	7616897	FXR2	Housekeeping	4.0	6	0	0	0
chr17	7930123	7934123	TRAPPC1	Housekeeping	4.0	0	0	0	0
chr17	8381213	8385213	RPL26	Housekeeping	4.0	5	0	0	0
chr17	9574591	9578591	STX8	Housekeeping	4.0	3	1	0	0
chr17	16378798	16382798	UBB	Housekeeping	4.0	5	0	0	0
chr17	17040457	17044457	MPRIP	Housekeeping	4.0	1	0	0	0
chr17	17474994	17478994	MED9	Housekeeping	4.0	3	0	0	0
chr17	17970422	17974422	TOM1L2	Housekeeping	4.0	2	0	0	0
chr17	18181078	18185078	ALKBH5	Housekeeping	4.0	2	0	0	0
chr17	19976343	19980343	AKAP10	Housekeeping	4.0	3	0	0	0
chr17	21041760	21045760	USP22	Housekeeping	4.0	2	0	0	0
chr17	27292076	27296076	WSB1	Housekeeping	4.0	4	0	0	0
chr17	28333602	28337602	TNFAIP1	Housekeeping	4.0	2	0	0	0
chr17	28660198	28664198	SUPT6H	Housekeeping	4.0	1	0	0	0
chr17	28717985	28721985	RPL23A	Housekeeping	4.0	4	1	0	0
chr17	28853010	28857010	ERAL1	Housekeeping	4.0	5	0	0	0
chr17	28895733	28899733	FLOT2	Housekeeping	4.0	2	0	0	0
chr17	29292148	29296148	NUFIP2	Housekeeping	4.0	1	0	0	1
chr17	31857291	31861291	COPRS	Housekeeping	4.0	2	0	0	0
chr17	38866644	38870644	RPL23	Housekeeping	4.0	3	1	0	0
chr17	38867859	38871859	LASP1	Housekeeping	4.0	0	1	0	0
chr17	39198283	39202283	RPL19	Housekeeping	4.0	4	0	0	0
chr17	39728532	39732532	MIEN1	Housekeeping	4.0	6	0	0	0
chr17	39978807	39982807	PSMD3	Housekeeping	4.0	1	0	0	0
chr17	40119971	40123971	MSL1	Housekeeping	4.0	2	0	0	0
chr17	40138318	40142318	CASC3	Housekeeping	4.0	3	3	0	1
chr17	41686885	41690885	EIF1	Housekeeping	4.0	2	0	1	0
chr17	41964763	41968763	CNP	Housekeeping	4.0	1	0	0	0
chr17	42019376	42023376	DNAJC7	Housekeeping	4.0	3	0	0	0
chr17	42286633	42290633	STAT5B	Housekeeping	4.0	0	0	0	0
chr17	42608623	42612623	RETREG3	Housekeeping	4.0	2	0	0	0
chr17	42771449	42775449	VPS25	Housekeeping	4.0	6	0	0	0
chr17	42796704	42800704	COA3	Housekeeping	4.0	2	0	0	0
chr17	42822385	42826385	PSME3	Housekeeping	4.0	8	2	0	0
chr17	42962498	42966498	AARSD1	Housekeeping	4.0	8	1	0	0
chr17	42978528	42982528	PTGES3L-AARSD1	Housekeeping	4.0	3	0	0	0
chr17	42996273	43000273	RPL27	Housekeeping	4.0	5	0	0	1
chr17	43023123	43027123	VAT1	Housekeeping	4.0	5	0	0	0
chr17	44021946	44025946	TMEM101	Housekeeping	4.0	0	0	0	0
chr17	44065619	44069619	LSM12	Housekeeping	4.0	4	0	0	0
chr17	44068620	44072620	G6PC3	Housekeeping	4.0	4	1	0	0
chr17	44955992	44959992	NMT1	Housekeeping	4.0	3	0	0	0
chr17	45146475	45150475	HEXIM1	Housekeeping	4.0	0	0	0	0
chr17	47187422	47191422	CDC27	Housekeeping	4.0	1	0	0	1
chr17	47520942	47524942	NPEPPS	Housekeeping	4.0	7	0	0	0
chr17	47647476	47651476	KPNB1	Housekeeping	4.0	5	0	0	0
chr17	47894150	47898150	SP2	Housekeeping	4.0	1	0	0	0
chr17	48099478	48103478	CBX1	Housekeeping	4.0	3	1	0	0
chr17	48829018	48833018	CALCOCO2	Housekeeping	4.0	5	0	0	0
chr17	48890765	48894765	ATP5MC1	Housekeeping	4.0	4	1	0	0
chr17	48906407	48910407	UBE2Z	Housekeeping	4.0	4	0	0	0
chr17	50395523	50399523	LRRC59	Housekeeping	4.0	2	0	0	0
chr17	50476860	50480860	RSAD1	Housekeeping	4.0	4	0	0	0
chr17	50705914	50709914	ANKRD40	Housekeeping	4.0	5	0	0	0
chr17	50717565	50721565	LUC7L3	Housekeeping	4.0	4	0	0	0
chr17	51118868	51122868	SPAG9	Housekeeping	4.0	2	0	0	0
chr17	51151590	51155590	NME1-NME2	Housekeeping	4.0	6	0	0	0
chr17	51163435	51167435	NME2	Housekeeping	4.0	4	0	0	0
chr17	51258546	51262546	UTP18	Housekeeping	4.0	2	0	0	0
chr17	58005346	58009346	SRSF1	Housekeeping	4.0	2	0	0	0
chr17	58081419	58085419	DYNLL2	Housekeeping	4.0	0	0	0	0
chr17	58351093	58355093	SUPT4H1	Housekeeping	4.0	1	0	0	0
chr17	59563558	59567558	DHX40	Housekeeping	4.0	1	0	0	0
chr17	63620415	63624415	MAP3K3	Housekeeping	4.0	1	0	0	0
chr17	63825152	63829152	PSMC5	Housekeeping	4.0	0	2	0	0
chr17	63828012	63832012	FTSJ3	Housekeeping	4.0	0	0	0	0
chr17	63841065	63845065	SMARCD2	Housekeeping	4.0	2	1	0	0
chr17	74201582	74205582	RPL38	Housekeeping	4.0	3	0	0	0
chr17	75010670	75014670	MRPL58	Housekeeping	4.0	3	0	0	0
chr17	75044985	75048985	ATP5PD	Housekeeping	4.0	1	0	0	0
chr17	75180959	75184959	SUMO2	Housekeeping	4.0	2	3	0	0
chr17	75259674	75263674	MRPS7	Housekeeping	4.0	2	0	0	0
chr17	75403709	75407709	GRB2	Housekeeping	4.0	4	0	0	2
chr17	75854507	75858507	WBP2	Housekeeping	4.0	7	0	0	0
chr17	75903093	75907093	MRPL38	Housekeeping	4.0	5	0	0	0
chr17	76382521	76386521	PRPSAP1	Housekeeping	4.0	0	0	0	0
chr17	76451152	76455152	UBE2O	Housekeeping	4.0	4	1	0	0
chr17	76735333	76739333	SRSF2	Housekeeping	4.0	0	0	0	1
chr17	80145151	80149151	EIF4A3	Housekeeping	4.0	5	0	0	0
chr17	80989598	80993598	CHMP6	Housekeeping	4.0	3	0	0	0
chr17	81646465	81650465	NPLOC4	Housekeeping	4.0	7	0	0	0
chr17	81681326	81685326	HGS	Housekeeping	4.0	2	1	0	0
chr17	81831302	81835302	MCRIP1	Housekeeping	4.0	2	0	0	0
chr17	81858856	81862856	P4HB	Housekeeping	4.0	3	0	0	0
chr17	81888790	81892790	ANAPC11	Housekeeping	4.0	2	0	0	0
chr17	81974807	81978807	ASPSCR1	Housekeeping	4.0	7	0	0	0
chr17	82063887	82067887	DUS1L	Housekeeping	4.0	3	0	0	1
chr17	82271700	82275700	CSNK1D	Housekeeping	4.0	1	0	0	0
chr17	82714706	82718706	FN3KRP	Housekeeping	4.0	4	0	0	0
chr18	156383	160383	USP14	Housekeeping	4.0	5	0	0	0
chr18	3245481	3249481	MYL12A	Housekeeping	4.0	0	0	0	0
chr18	3259479	3263479	MYL12B	Housekeeping	4.0	2	0	0	0
chr18	8607437	8611437	RAB12	Housekeeping	4.0	1	1	0	0
chr18	9473009	9477009	RALBP1	Housekeeping	4.0	1	0	0	0
chr18	9912016	9916016	VAPA	Housekeeping	4.0	1	0	0	0
chr18	10523905	10527905	NAPG	Housekeeping	4.0	2	0	0	0
chr18	12656043	12660043	PSMG2	Housekeeping	4.0	2	0	0	0
chr18	26089217	26093217	SS18	Housekeeping	4.0	1	0	0	0
chr18	35579117	35583117	GALNT1	Housekeeping	4.0	0	0	0	0
chr18	36127385	36131385	SLC39A6	Housekeeping	4.0	3	0	0	0
chr18	54222669	54226669	MBD2	Housekeeping	4.0	2	0	0	0
chr18	56649600	56653600	TXNL1	Housekeeping	4.0	1	1	0	0
chr18	59357265	59361265	LMAN1	Housekeeping	4.0	0	0	0	0
chr18	68713108	68717108	TMX3	Housekeeping	4.0	3	1	0	0
chr19	529760	533760	CDC34	Housekeeping	4.0	2	1	0	0
chr19	569277	573277	BSG	Housekeeping	4.0	5	2	0	0
chr19	661233	665233	RNF126	Housekeeping	4.0	3	0	0	0
chr19	911245	915245	R3HDM4	Housekeeping	4.0	5	0	0	0
chr19	1019179	1023179	TMEM259	Housekeeping	4.0	4	1	0	1
chr19	1101982	1105982	GPX4	Housekeeping	4.0	3	0	0	0
chr19	1175558	1179558	STK11	Housekeeping	4.0	8	0	0	0
chr19	1257384	1261384	CIRBP	Housekeeping	4.0	0	0	0	0
chr19	1436358	1440358	RPS15	Housekeeping	4.0	6	0	0	0
chr19	1603473	1607473	UQCR11	Housekeeping	4.0	6	0	0	0
chr19	1846483	1850483	REXO1	Housekeeping	4.0	5	0	0	0
chr19	1883496	1887496	ABHD17A	Housekeeping	4.0	6	1	0	0
chr19	1939172	1943172	CSNK1G2	Housekeeping	4.0	3	0	0	1
chr19	2032881	2036881	BTBD2	Housekeeping	4.0	7	0	0	0
chr19	2094673	2098673	MOB3A	Housekeeping	4.0	2	1	0	0
chr19	2234824	2238824	SF3A2	Housekeeping	4.0	5	0	0	1
chr19	2425586	2429586	TIMM13	Housekeeping	4.0	0	0	0	0
chr19	2781362	2785362	SGTA	Housekeeping	4.0	3	0	0	0
chr19	3183563	3187563	NCLN	Housekeeping	4.0	3	0	0	0
chr19	3312403	3316403	NFIC	Housekeeping	4.0	2	0	0	0
chr19	3624815	3628815	CACTIN	Housekeeping	4.0	5	1	0	0
chr19	3698468	3702468	PIP5K1C	Housekeeping	4.0	3	1	0	0
chr19	3760682	3764682	MRPL54	Housekeeping	4.0	7	0	0	0
chr19	3969123	3973123	DAPK3	Housekeeping	4.0	7	0	0	0
chr19	4005736	4009736	PIAS4	Housekeeping	4.0	5	0	0	0
chr19	4245080	4249080	YJU2	Housekeeping	4.0	6	0	0	0
chr19	4398547	4402547	SH3GL1	Housekeeping	4.0	4	1	0	0
chr19	4455794	4459794	UBXN6	Housekeeping	4.0	5	0	0	0
chr19	4668362	4672362	MYDGF	Housekeeping	4.0	5	0	0	0
