ring	category	gene	promoter_per_kb	background_per_kb	normalised
10-100 kb	HighConfNDD	ANKRD11	0.5	1.0222222222222221	0.48913043478260876
10-100 kb	HighConfNDD	CHMP1A	1.5	0.9888888888888889	1.5168539325842696
10-100 kb	HighConfNDD	YWHAE	1.5	1.7222222222222223	0.8709677419354839
10-100 kb	HighConfNDD	SMG6	1.5	0.9944444444444445	1.5083798882681565
10-100 kb	HighConfNDD	MNT	0.0	1.1833333333333333	0.0
10-100 kb	HighConfNDD	P2RX5-TAX1BP3	0.5	1.1944444444444444	0.4186046511627907
10-100 kb	HighConfNDD	P2RX5	0.5	1.1944444444444444	0.4186046511627907
10-100 kb	HighConfNDD	CAMTA2	0.25	1.3277777777777777	0.1882845188284519
10-100 kb	HighConfNDD	DLG4	0.0	1.0944444444444446	0.0
10-100 kb	HighConfNDD	NLGN2	0.0	0.9722222222222222	0.0
10-100 kb	HighConfNDD	KDM6B	0.25	0.7388888888888889	0.3383458646616541
10-100 kb	HighConfNDD	CHD3	0.0	0.8277777777777777	0.0
10-100 kb	HighConfNDD	PER1	1.25	1.0333333333333334	1.2096774193548385
10-100 kb	HighConfNDD	MYH10	0.25	0.5833333333333334	0.42857142857142855
10-100 kb	HighConfNDD	MYH4	0.0	0.26666666666666666	0.0
10-100 kb	HighConfNDD	ZNF18	0.5	0.55	0.9090909090909091
10-100 kb	HighConfNDD	NCOR1	1.5	1.15	1.3043478260869565
10-100 kb	HighConfNDD	RAI1	0.5	0.7666666666666667	0.6521739130434783
10-100 kb	HighConfNDD	PHF12	0.0	0.8222222222222222	0.0
10-100 kb	HighConfNDD	TAOK1	1.25	1.6111111111111112	0.7758620689655172
10-100 kb	HighConfNDD	SLC6A4	0.25	0.85	0.29411764705882354
10-100 kb	HighConfNDD	RNF135	1.25	1.261111111111111	0.9911894273127754
10-100 kb	HighConfNDD	NF1	0.5	0.8166666666666667	0.6122448979591837
10-100 kb	HighConfNDD	PSMD11	0.25	1.2	0.20833333333333334
10-100 kb	HighConfNDD	GGNBP2	0.75	0.8277777777777777	0.9060402684563759
10-100 kb	HighConfNDD	PPP1R1B	0.0	0.7166666666666667	0.0
10-100 kb	HighConfNDD	THRA	0.75	1.1222222222222222	0.6683168316831684
10-100 kb	HighConfNDD	NR1D1	0.75	1.2833333333333334	0.5844155844155844
10-100 kb	HighConfNDD	KRT26	0.5	0.5055555555555555	0.989010989010989
10-100 kb	HighConfNDD	SLC25A39	1.25	1.1111111111111112	1.125
10-100 kb	HighConfNDD	GRN	0.75	1.0888888888888888	0.6887755102040817
10-100 kb	HighConfNDD	GFAP	1.0	1.1055555555555556	0.9045226130653266
10-100 kb	HighConfNDD	KANSL1	0.75	1.1833333333333333	0.6338028169014085
10-100 kb	HighConfNDD	GOSR2	0.0	0.6944444444444444	0.0
10-100 kb	HighConfNDD	ITGB3	0.5	0.7222222222222222	0.6923076923076923
10-100 kb	HighConfNDD	PNPO	0.75	0.8777777777777778	0.8544303797468354
10-100 kb	HighConfNDD	PHB1	0.75	0.8833333333333333	0.8490566037735849
10-100 kb	HighConfNDD	SLC35B1	0.0	0.9555555555555556	0.0
10-100 kb	HighConfNDD	DLX3	0.0	0.5833333333333334	0.0
10-100 kb	HighConfNDD	PDK2	0.5	0.5388888888888889	0.9278350515463918
10-100 kb	HighConfNDD	PPP1R9B	0.0	0.4888888888888889	0.0
10-100 kb	HighConfNDD	CACNA1G	0.0	0.5055555555555555	0.0
10-100 kb	HighConfNDD	VEZF1	0.0	0.7555555555555555	0.0
10-100 kb	HighConfNDD	TSPOAP1	0.0	0.5055555555555555	0.0
10-100 kb	HighConfNDD	PPM1D	0.0	1.5444444444444445	0.0
10-100 kb	HighConfNDD	MED13	0.0	1.2166666666666666	0.0
10-100 kb	HighConfNDD	TLK2	2.25	1.2944444444444445	1.7381974248927037
10-100 kb	HighConfNDD	TANC2	0.0	0.5944444444444444	0.0
10-100 kb	HighConfNDD	ACE	0.25	0.6111111111111112	0.40909090909090906
10-100 kb	HighConfNDD	SCN4A	0.25	0.6388888888888888	0.391304347826087
10-100 kb	HighConfNDD	PRKCA	0.25	0.9666666666666667	0.25862068965517243
10-100 kb	HighConfNDD	PSMD12	1.0	1.4	0.7142857142857143
10-100 kb	HighConfNDD	ABCA10	0.25	0.3333333333333333	0.75
10-100 kb	HighConfNDD	TNRC6C	0.0	0.5333333333333333	0.0
10-100 kb	HighConfNDD	DNAH17	0.5	0.8222222222222222	0.6081081081081081
10-100 kb	HighConfNDD	SLC38A10	1.25	0.6111111111111112	2.0454545454545454
10-100 kb	HighConfNDD	DLGAP1	0.25	0.20555555555555555	1.2162162162162162
10-100 kb	HighConfNDD	LAMA1	0.75	0.7833333333333333	0.9574468085106383
10-100 kb	HighConfNDD	MIB1	0.5	1.2055555555555555	0.4147465437788019
10-100 kb	HighConfNDD	ASXL3	0.0	0.20555555555555555	0.0
10-100 kb	HighConfNDD	ELP2	0.75	0.7388888888888889	1.0150375939849623
10-100 kb	HighConfNDD	CELF4	0.0	0.05555555555555555	0.0
10-100 kb	HighConfNDD	RIT2	0.0	0.16666666666666666	0.0
10-100 kb	HighConfNDD	SETBP1	0.0	0.18888888888888888	0.0
10-100 kb	HighConfNDD	KATNAL2	0.75	0.55	1.3636363636363635
10-100 kb	HighConfNDD	MBD1	0.0	0.49444444444444446	0.0
10-100 kb	HighConfNDD	SMAD4	0.0	0.6277777777777778	0.0
10-100 kb	HighConfNDD	DCC	0.0	0.14444444444444443	0.0
10-100 kb	HighConfNDD	TCF4	1.0	0.3611111111111111	2.769230769230769
10-100 kb	HighConfNDD	TSHZ1	0.0	0.1388888888888889	0.0
10-100 kb	HighConfNDD	HCN2	0.25	0.9777777777777777	0.2556818181818182
10-100 kb	HighConfNDD	ABCA7	0.25	0.9555555555555556	0.26162790697674415
10-100 kb	HighConfNDD	MBD3	1.0	1.1611111111111112	0.8612440191387559
10-100 kb	HighConfNDD	KLF16	0.0	1.0833333333333333	0.0
10-100 kb	HighConfNDD	DOT1L	1.5	1.0611111111111111	1.4136125654450262
10-100 kb	HighConfNDD	SEMA6B	0.5	1.45	0.3448275862068966
10-100 kb	HighConfNDD	KDM4B	0.5	1.4055555555555554	0.3557312252964427
10-100 kb	HighConfNDD	ZNF559	1.0	0.8722222222222222	1.1464968152866242
10-100 kb	HighConfNDD	ZNF559-ZNF177	1.25	0.8666666666666667	1.4423076923076923
10-100 kb	HighConfNDD	EIF3G	2.5	1.65	1.5151515151515151
10-100 kb	HighConfNDD	SMARCA4	1.25	1.4944444444444445	0.8364312267657993
10-100 kb	HighConfNDD	ELAVL3	0.0	1.7944444444444445	0.0
10-100 kb	HighConfNDD	NACC1	0.5	1.1222222222222222	0.44554455445544555
10-100 kb	HighConfNDD	CACNA1A	0.75	1.488888888888889	0.503731343283582
10-100 kb	HighConfNDD	CC2D1A	1.75	1.3944444444444444	1.254980079681275
10-100 kb	HighConfNDD	BRD4	1.5	0.95	1.5789473684210527
10-100 kb	HighConfNDD	SIN3B	1.25	1.4111111111111112	0.8858267716535433
10-100 kb	HighConfNDD	MYO9B	0.25	1.5055555555555555	0.16605166051660517
10-100 kb	HighConfNDD	UNC13A	0.75	1.35	0.5555555555555555
10-100 kb	HighConfNDD	ZNF626	1.0	0.8333333333333334	1.2
10-100 kb	HighConfNDD	TSHZ3	0.0	0.2777777777777778	0.0
10-100 kb	HighConfNDD	SCN1B	0.75	0.8833333333333333	0.8490566037735849
10-100 kb	HighConfNDD	FAM98C	1.75	1.3222222222222222	1.3235294117647058
10-100 kb	HighConfNDD	ACTN4	1.25	1.211111111111111	1.0321100917431194
10-100 kb	HighConfNDD	CAPN12	0.75	1.1166666666666667	0.6716417910447761
10-100 kb	HighConfNDD	ATP1A3	0.0	0.8944444444444445	0.0
10-100 kb	HighConfNDD	GRIK5	0.25	0.8555555555555555	0.29220779220779225
10-100 kb	HighConfNDD	CIC	0.75	0.8333333333333334	0.8999999999999999
10-100 kb	HighConfNDD	PLAUR	1.0	1.1277777777777778	0.8866995073891626
10-100 kb	HighConfNDD	DMPK	0.0	1.5277777777777777	0.0
10-100 kb	HighConfNDD	DMWD	1.0	1.4166666666666667	0.7058823529411764
10-100 kb	HighConfNDD	PPP5C	0.75	1.261111111111111	0.5947136563876653
10-100 kb	HighConfNDD	PRKD2	0.0	1.538888888888889	0.0
10-100 kb	HighConfNDD	AP2S1	1.75	1.5777777777777777	1.1091549295774648
10-100 kb	HighConfNDD	SAE1	1.0	1.6277777777777778	0.6143344709897611
10-100 kb	HighConfNDD	ZC3H4	1.75	1.65	1.0606060606060606
10-100 kb	HighConfNDD	BICRA	1.0	1.4333333333333333	0.6976744186046512
10-100 kb	HighConfNDD	GRIN2D	0.0	1.3	0.0
10-100 kb	HighConfNDD	LIN7B	1.5	1.1666666666666667	1.2857142857142856
10-100 kb	HighConfNDD	PRR12	0.5	1.4333333333333333	0.3488372093023256
10-100 kb	HighConfNDD	SCAF1	0.5	1.5055555555555555	0.33210332103321033
10-100 kb	HighConfNDD	PNKP	0.25	1.0	0.25
10-100 kb	HighConfNDD	SHANK1	0.0	1.0444444444444445	0.0
10-100 kb	HighConfNDD	ETFB	0.25	0.7222222222222222	0.34615384615384615
10-100 kb	HighConfNDD	CNOT3	0.25	1.2555555555555555	0.19911504424778761
10-100 kb	HighConfNDD	MBOAT7	0.5	0.85	0.5882352941176471
10-100 kb	HighConfNDD	LILRB2	0.0	0.8222222222222222	0.0
10-100 kb	HighConfNDD	ZNF865	1.0	0.9555555555555556	1.0465116279069766
10-100 kb	HighConfNDD	ZNF548	0.25	0.7333333333333333	0.34090909090909094
10-100 kb	HighConfNDD	SNTG2	0.0	0.10555555555555556	0.0
10-100 kb	HighConfNDD	TPO	0.25	0.08888888888888889	2.8125
10-100 kb	HighConfNDD	PXDN	0.0	0.21666666666666667	0.0
10-100 kb	HighConfNDD	MYT1L	0.0	0.16666666666666666	0.0
10-100 kb	HighConfNDD	CMPK2	0.0	0.12777777777777777	0.0
10-100 kb	HighConfNDD	ASAP2	0.0	0.5888888888888889	0.0
10-100 kb	HighConfNDD	KCNS3	0.0	0.26666666666666666	0.0
10-100 kb	HighConfNDD	NCOA1	0.0	0.7722222222222223	0.0
10-100 kb	HighConfNDD	ADCY3	0.5	0.8222222222222222	0.6081081081081081
10-100 kb	HighConfNDD	DNMT3A	0.5	0.6055555555555555	0.8256880733944955
10-100 kb	HighConfNDD	GALNT14	0.5	0.20555555555555555	2.4324324324324325
10-100 kb	HighConfNDD	MEMO1	0.5	1.45	0.3448275862068966
10-100 kb	HighConfNDD	SPAST	1.25	1.5333333333333334	0.8152173913043478
10-100 kb	HighConfNDD	BIRC6	0.5	1.2444444444444445	0.4017857142857143
10-100 kb	HighConfNDD	FBXO11	0.0	0.8666666666666667	0.0
10-100 kb	HighConfNDD	NRXN1	0.25	0.1111111111111111	2.25
10-100 kb	HighConfNDD	SPTBN1	0.0	0.4444444444444444	0.0
10-100 kb	HighConfNDD	BCL11A	0.0	0.23333333333333334	0.0
10-100 kb	HighConfNDD	PAPOLG	1.5	1.2	1.25
10-100 kb	HighConfNDD	XPO1	0.5	1.8944444444444444	0.26392961876832843
10-100 kb	HighConfNDD	CCT4	1.25	1.1888888888888889	1.0514018691588785
10-100 kb	HighConfNDD	OTX1	0.0	0.5166666666666667	0.0
10-100 kb	HighConfNDD	EXOC6B	0.75	0.5888888888888889	1.2735849056603774
10-100 kb	HighConfNDD	RAB11FIP5	0.75	0.7555555555555555	0.9926470588235294
10-100 kb	HighConfNDD	ST3GAL5	0.75	0.5555555555555556	1.3499999999999999
10-100 kb	HighConfNDD	NPAS2	0.0	0.3888888888888889	0.0
10-100 kb	HighConfNDD	MAP4K4	0.25	0.7888888888888889	0.31690140845070425
10-100 kb	HighConfNDD	IL1R2	0.0	0.19444444444444445	0.0
10-100 kb	HighConfNDD	SH3RF3	0.25	0.46111111111111114	0.5421686746987951
10-100 kb	HighConfNDD	DPP10	0.0	0.19444444444444445	0.0
10-100 kb	HighConfNDD	CLASP1	0.25	1.1	0.22727272727272727
10-100 kb	HighConfNDD	CNTNAP5	0.0	0.18888888888888888	0.0
10-100 kb	HighConfNDD	NCKAP5	0.0	0.17777777777777778	0.0
10-100 kb	HighConfNDD	MCM6	1.25	0.7777777777777778	1.6071428571428572
10-100 kb	HighConfNDD	MBD5	0.25	0.3	0.8333333333333334
10-100 kb	HighConfNDD	EPC2	0.0	0.3888888888888889	0.0
10-100 kb	HighConfNDD	KIF5C	0.25	0.34444444444444444	0.7258064516129032
10-100 kb	HighConfNDD	GALNT13	0.0	0.16111111111111112	0.0
10-100 kb	HighConfNDD	NR4A2	0.0	0.4388888888888889	0.0
10-100 kb	HighConfNDD	GPD2	0.25	0.5222222222222223	0.4787234042553191
10-100 kb	HighConfNDD	ERMN	0.25	0.19444444444444445	1.2857142857142856
10-100 kb	HighConfNDD	BAZ2B	0.0	0.7944444444444444	0.0
10-100 kb	HighConfNDD	TBR1	0.0	0.3388888888888889	0.0
10-100 kb	HighConfNDD	SLC4A10	0.0	0.35	0.0
10-100 kb	HighConfNDD	DPP4	0.0	0.18888888888888888	0.0
10-100 kb	HighConfNDD	SCN2A	0.0	0.2611111111111111	0.0
10-100 kb	HighConfNDD	SCN3A	0.0	0.2611111111111111	0.0
10-100 kb	HighConfNDD	SCN1A	0.0	0.22777777777777777	0.0
10-100 kb	HighConfNDD	SCN9A	0.0	0.17222222222222222	0.0
10-100 kb	HighConfNDD	STK39	0.0	0.4388888888888889	0.0
10-100 kb	HighConfNDD	LRP2	0.0	0.3888888888888889	0.0
10-100 kb	HighConfNDD	UBR3	1.0	0.8388888888888889	1.1920529801324502
10-100 kb	HighConfNDD	SLC25A12	1.0	0.8666666666666667	1.1538461538461537
10-100 kb	HighConfNDD	DLX2	0.25	0.7111111111111111	0.3515625
10-100 kb	HighConfNDD	RAPGEF4	0.0	0.37222222222222223	0.0
10-100 kb	HighConfNDD	TTN	0.25	0.16666666666666666	1.5
10-100 kb	HighConfNDD	ZNF385B	0.0	0.18888888888888888	0.0
10-100 kb	HighConfNDD	NCKAP1	0.5	0.6222222222222222	0.8035714285714286
10-100 kb	HighConfNDD	ZNF804A	0.0	0.15555555555555556	0.0
10-100 kb	HighConfNDD	INPP1	0.25	0.5166666666666667	0.48387096774193544
10-100 kb	HighConfNDD	HECW2	0.5	0.37777777777777777	1.3235294117647058
10-100 kb	HighConfNDD	SF3B1	0.75	1.25	0.6
10-100 kb	HighConfNDD	SATB2	0.5	0.49444444444444446	1.0112359550561798
10-100 kb	HighConfNDD	PARD3B	0.0	0.17222222222222222	0.0
10-100 kb	HighConfNDD	NRP2	0.0	0.12222222222222222	0.0
10-100 kb	HighConfNDD	UNC80	0.25	0.15555555555555556	1.6071428571428572
10-100 kb	HighConfNDD	VIL1	1.25	1.2777777777777777	0.9782608695652175
10-100 kb	HighConfNDD	PLCD4	0.5	0.9277777777777778	0.5389221556886228
10-100 kb	HighConfNDD	RNF25	0.75	1.0444444444444445	0.7180851063829787
10-100 kb	HighConfNDD	CUL3	0.0	0.7	0.0
10-100 kb	HighConfNDD	DNER	0.0	0.4	0.0
10-100 kb	HighConfNDD	TRIP12	1.0	1.15	0.8695652173913044
10-100 kb	HighConfNDD	GIGYF2	0.75	1.1333333333333333	0.6617647058823529
10-100 kb	HighConfNDD	SPP2	0.0	0.2722222222222222	0.0
10-100 kb	HighConfNDD	AGAP1	0.0	0.5944444444444444	0.0
10-100 kb	HighConfNDD	PER2	0.25	0.5944444444444444	0.4205607476635514
10-100 kb	HighConfNDD	HDAC4	0.0	0.2222222222222222	0.0
10-100 kb	HighConfNDD	KIF1A	0.0	0.16666666666666666	0.0
10-100 kb	HighConfNDD	HDLBP	0.25	0.7333333333333333	0.34090909090909094
10-100 kb	HighConfNDD	PDCD1	0.0	0.3	0.0
10-100 kb	HighConfNDD	CSNK2A1	0.25	0.9277777777777778	0.2694610778443114
10-100 kb	HighConfNDD	RAD21L1	0.5	0.29444444444444445	1.6981132075471697
10-100 kb	HighConfNDD	OXT	1.25	1.05	1.1904761904761905
10-100 kb	HighConfNDD	ITPA	1.5	1.1666666666666667	1.2857142857142856
10-100 kb	HighConfNDD	PLCB1	0.0	0.12222222222222222	0.0
10-100 kb	HighConfNDD	SNAP25	0.0	0.21666666666666667	0.0
10-100 kb	HighConfNDD	MACROD2	0.25	0.6055555555555555	0.41284403669724773
10-100 kb	HighConfNDD	SNX5	0.0	0.8944444444444445	0.0
10-100 kb	HighConfNDD	NINL	1.25	0.7	1.7857142857142858
10-100 kb	HighConfNDD	DUSP15	0.75	0.6666666666666666	1.125
10-100 kb	HighConfNDD	TM9SF4	0.25	0.7777777777777778	0.3214285714285714
10-100 kb	HighConfNDD	RALGAPB	0.5	0.6833333333333333	0.7317073170731707
10-100 kb	HighConfNDD	PTPRT	0.0	0.38333333333333336	0.0
10-100 kb	HighConfNDD	ADA	1.25	0.6111111111111112	2.0454545454545454
10-100 kb	HighConfNDD	SLC12A5	0.5	0.75	0.6666666666666666
10-100 kb	HighConfNDD	CDH22	0.25	0.21666666666666667	1.1538461538461537
10-100 kb	HighConfNDD	ZMYND8	0.0	1.6444444444444444	0.0
10-100 kb	HighConfNDD	PREX1	0.25	0.6611111111111111	0.37815126050420167
10-100 kb	HighConfNDD	KCNB1	0.25	0.49444444444444446	0.5056179775280899
10-100 kb	HighConfNDD	ADNP	0.0	0.8666666666666667	0.0
10-100 kb	HighConfNDD	BCAS1	0.25	0.29444444444444445	0.8490566037735848
10-100 kb	HighConfNDD	GNAS	0.5	0.29444444444444445	1.6981132075471697
10-100 kb	HighConfNDD	TAF4	0.0	0.5333333333333333	0.0
10-100 kb	HighConfNDD	CHRNA4	0.0	0.16666666666666666	0.0
10-100 kb	HighConfNDD	KCNQ2	0.0	0.3055555555555556	0.0
10-100 kb	HighConfNDD	EEF1A2	0.0	0.3888888888888889	0.0
10-100 kb	HighConfNDD	SOD1	0.75	0.9444444444444444	0.7941176470588236
10-100 kb	HighConfNDD	SCAF4	0.0	0.7	0.0
10-100 kb	HighConfNDD	SYNJ1	0.5	0.5222222222222223	0.9574468085106382
10-100 kb	HighConfNDD	SON	0.25	1.1666666666666667	0.21428571428571427
10-100 kb	HighConfNDD	ITSN1	0.0	0.9611111111111111	0.0
10-100 kb	HighConfNDD	DYRK1A	0.0	0.7277777777777777	0.0
10-100 kb	HighConfNDD	KCNJ15	0.5	0.18888888888888888	2.6470588235294117
10-100 kb	HighConfNDD	ERG	0.0	0.3277777777777778	0.0
10-100 kb	HighConfNDD	HMGN1	0.25	1.1444444444444444	0.2184466019417476
10-100 kb	HighConfNDD	DSCAM	0.0	0.3111111111111111	0.0
10-100 kb	HighConfNDD	ZBTB21	0.5	0.4	1.25
10-100 kb	HighConfNDD	CSTB	1.25	0.8777777777777778	1.4240506329113924
10-100 kb	HighConfNDD	DIP2A	0.75	0.6833333333333333	1.0975609756097562
10-100 kb	HighConfNDD	CECR2	2.75	1.2277777777777779	2.239819004524887
10-100 kb	HighConfNDD	PRODH	1.0	0.5277777777777778	1.894736842105263
10-100 kb	HighConfNDD	CLTCL1	0.25	0.9444444444444444	0.2647058823529412
10-100 kb	HighConfNDD	GNB1L	0.25	0.6277777777777778	0.39823008849557523
10-100 kb	HighConfNDD	LZTR1	0.0	1.3055555555555556	0.0
10-100 kb	HighConfNDD	TOP3B	1.25	0.7611111111111111	1.6423357664233578
10-100 kb	HighConfNDD	SPECC1L-ADORA2A	1.0	0.8166666666666667	1.2244897959183674
10-100 kb	HighConfNDD	ADORA2A	0.25	0.6666666666666666	0.375
10-100 kb	HighConfNDD	PRR14L	1.0	1.6888888888888889	0.5921052631578947
10-100 kb	HighConfNDD	DEPDC5	1.0	1.6666666666666667	0.6
10-100 kb	HighConfNDD	MYH9	0.5	1.038888888888889	0.48128342245989303
10-100 kb	HighConfNDD	CACNG2	0.0	0.4166666666666667	0.0
10-100 kb	HighConfNDD	CSNK1E	0.25	0.8555555555555555	0.29220779220779225
10-100 kb	HighConfNDD	TPTEP2-CSNK1E	0.0	0.9166666666666666	0.0
10-100 kb	HighConfNDD	CACNA1I	0.25	0.5611111111111111	0.44554455445544555
10-100 kb	HighConfNDD	TNRC6B	0.25	0.8055555555555556	0.3103448275862069
10-100 kb	HighConfNDD	ADSL	1.75	0.75	2.3333333333333335
10-100 kb	HighConfNDD	SGSM3	1.25	0.8388888888888889	1.490066225165563
10-100 kb	HighConfNDD	EP300	0.25	1.6777777777777778	0.14900662251655628
10-100 kb	HighConfNDD	TCF20	0.0	0.7111111111111111	0.0
10-100 kb	HighConfNDD	SBF1	0.5	0.9388888888888889	0.5325443786982249
10-100 kb	HighConfNDD	SHANK3	0.0	0.65	0.0
10-100 kb	HighConfNDD	CNTN6	0.0	0.19444444444444445	0.0
10-100 kb	HighConfNDD	CNTN4	0.0	0.2722222222222222	0.0
10-100 kb	HighConfNDD	ITPR1	0.0	0.48333333333333334	0.0
10-100 kb	HighConfNDD	GRM7	0.0	0.25	0.0
10-100 kb	HighConfNDD	OXTR	0.0	0.21666666666666667	0.0
10-100 kb	HighConfNDD	SRGAP3	1.25	0.6222222222222222	2.008928571428571
10-100 kb	HighConfNDD	SETD5	0.0	0.7444444444444445	0.0
10-100 kb	HighConfNDD	ATP2B2	0.0	0.1111111111111111	0.0
10-100 kb	HighConfNDD	SLC6A1	0.0	0.2222222222222222	0.0
10-100 kb	HighConfNDD	SYN2	0.0	0.38333333333333336	0.0
10-100 kb	HighConfNDD	TBC1D5	0.0	0.1	0.0
10-100 kb	HighConfNDD	SATB1	0.0	0.1	0.0
10-100 kb	HighConfNDD	KAT2B	0.0	0.9277777777777778	0.0
10-100 kb	HighConfNDD	TOP2B	0.25	0.3055555555555556	0.8181818181818181
10-100 kb	HighConfNDD	CX3CR1	0.5	0.36666666666666664	1.3636363636363638
10-100 kb	HighConfNDD	CTNNB1	0.0	0.2388888888888889	0.0
10-100 kb	HighConfNDD	SETD2	0.5	1.3388888888888888	0.37344398340248963
10-100 kb	HighConfNDD	PLXNB1	0.0	0.9833333333333333	0.0
10-100 kb	HighConfNDD	QRICH1	0.5	1.2055555555555555	0.4147465437788019
10-100 kb	HighConfNDD	GPX1	0.5	2.0277777777777777	0.24657534246575344
10-100 kb	HighConfNDD	AMT	0.75	2.077777777777778	0.36096256684491973
10-100 kb	HighConfNDD	NPRL2	0.5	0.46111111111111114	1.0843373493975903
10-100 kb	HighConfNDD	PHF7	0.25	0.4444444444444444	0.5625
10-100 kb	HighConfNDD	CACNA1D	1.0	1.011111111111111	0.989010989010989
10-100 kb	HighConfNDD	CACNA2D3	0.0	0.2722222222222222	0.0
10-100 kb	HighConfNDD	ASB14	0.25	0.6555555555555556	0.3813559322033898
10-100 kb	HighConfNDD	FHIT	0.0	0.21666666666666667	0.0
10-100 kb	HighConfNDD	FEZF2	0.0	0.29444444444444445	0.0
10-100 kb	HighConfNDD	CADPS	0.0	0.25	0.0
10-100 kb	HighConfNDD	PSMD6	0.75	0.18888888888888888	3.9705882352941178
10-100 kb	HighConfNDD	PRICKLE2	0.25	0.29444444444444445	0.8490566037735848
10-100 kb	HighConfNDD	FOXP1	0.0	0.42777777777777776	0.0
10-100 kb	HighConfNDD	CNTN3	0.5	0.23333333333333334	2.142857142857143
10-100 kb	HighConfNDD	ROBO2	0.0	0.13333333333333333	0.0
10-100 kb	HighConfNDD	GBE1	0.0	0.2388888888888889	0.0
10-100 kb	HighConfNDD	CADM2	0.0	0.2833333333333333	0.0
10-100 kb	HighConfNDD	DRD3	1.0	0.37222222222222223	2.6865671641791042
10-100 kb	HighConfNDD	ZBTB20	0.25	0.2111111111111111	1.1842105263157894
10-100 kb	HighConfNDD	FBXO40	0.75	0.9833333333333333	0.7627118644067797
10-100 kb	HighConfNDD	ADCY5	0.0	0.5055555555555555	0.0
10-100 kb	HighConfNDD	RAB43	0.5	1.3	0.3846153846153846
10-100 kb	HighConfNDD	ISY1-RAB43	0.25	1.3444444444444446	0.1859504132231405
10-100 kb	HighConfNDD	MBD4	0.25	0.5	0.5
10-100 kb	HighConfNDD	UBA5	0.0	0.3277777777777778	0.0
10-100 kb	HighConfNDD	PCCB	0.75	1.0277777777777777	0.7297297297297298
10-100 kb	HighConfNDD	SLC9A9	0.25	0.25	1.0
10-100 kb	HighConfNDD	DIPK2A	0.0	0.24444444444444444	0.0
10-100 kb	HighConfNDD	MED12L	0.25	0.37777777777777777	0.6617647058823529
10-100 kb	HighConfNDD	SERPINI1	0.0	0.23333333333333334	0.0
10-100 kb	HighConfNDD	NLGN1	0.0	0.16111111111111112	0.0
10-100 kb	HighConfNDD	NAALADL2	0.0	0.32222222222222224	0.0
10-100 kb	HighConfNDD	TBL1XR1	1.25	1.3	0.9615384615384615
10-100 kb	HighConfNDD	YEATS2	1.0	1.0055555555555555	0.994475138121547
10-100 kb	HighConfNDD	DVL3	0.5	1.0833333333333333	0.46153846153846156
10-100 kb	HighConfNDD	AP2M1	0.25	1.2333333333333334	0.2027027027027027
10-100 kb	HighConfNDD	ACAP2	0.5	0.8444444444444444	0.5921052631578947
10-100 kb	HighConfNDD	MUC4	0.75	0.5888888888888889	1.2735849056603774
10-100 kb	HighConfNDD	TM4SF19-DYNLT2B	1.25	1.3388888888888888	0.9336099585062241
10-100 kb	HighConfNDD	TM4SF19	1.0	1.3388888888888888	0.7468879668049793
10-100 kb	HighConfNDD	PAK2	0.25	1.1055555555555556	0.22613065326633164
10-100 kb	HighConfNDD	DLG1	0.25	0.5555555555555556	0.44999999999999996
10-100 kb	HighConfNDD	NSD2	0.5	0.8611111111111112	0.5806451612903225
10-100 kb	HighConfNDD	GRK4	0.25	0.9222222222222223	0.2710843373493976
10-100 kb	HighConfNDD	KIAA0232	0.0	0.6277777777777778	0.0
10-100 kb	HighConfNDD	CPZ	0.0	0.4888888888888889	0.0
10-100 kb	HighConfNDD	BST1	0.5	0.4166666666666667	1.2
10-100 kb	HighConfNDD	CD38	0.0	0.32222222222222224	0.0
10-100 kb	HighConfNDD	GABRA4	0.25	0.21666666666666667	1.1538461538461537
10-100 kb	HighConfNDD	SCFD2	0.25	0.36666666666666664	0.6818181818181819
10-100 kb	HighConfNDD	CEP135	0.5	0.6388888888888888	0.782608695652174
10-100 kb	HighConfNDD	ANKRD17	0.25	0.4388888888888889	0.569620253164557
10-100 kb	HighConfNDD	G3BP2	0.5	0.9888888888888889	0.5056179775280899
10-100 kb	HighConfNDD	SCARB2	0.5	0.3611111111111111	1.3846153846153846
10-100 kb	HighConfNDD	HNRNPD	0.5	0.9277777777777778	0.5389221556886228
10-100 kb	HighConfNDD	WDFY3	0.25	0.4166666666666667	0.6
10-100 kb	HighConfNDD	SPARCL1	0.0	0.48333333333333334	0.0
10-100 kb	HighConfNDD	CCSER1	0.0	0.16111111111111112	0.0
10-100 kb	HighConfNDD	GRID2	0.0	0.12222222222222222	0.0
10-100 kb	HighConfNDD	EIF4E	0.5	0.85	0.5882352941176471
10-100 kb	HighConfNDD	DAPP1	0.5	0.2833333333333333	1.7647058823529411
10-100 kb	HighConfNDD	PPP3CA	0.0	0.3388888888888889	0.0
10-100 kb	HighConfNDD	TET2	0.25	0.32222222222222224	0.7758620689655172
10-100 kb	HighConfNDD	TBCK	0.25	0.23333333333333334	1.0714285714285714
10-100 kb	HighConfNDD	ANK2	0.25	0.9722222222222222	0.2571428571428572
10-100 kb	HighConfNDD	MFSD8	0.5	1.2166666666666666	0.4109589041095891
10-100 kb	HighConfNDD	PCDH10	0.0	0.18333333333333332	0.0
10-100 kb	HighConfNDD	NAA15	0.0	1.1722222222222223	0.0
10-100 kb	HighConfNDD	ABCE1	1.0	0.48333333333333334	2.0689655172413794
